P00,P01,P02,Activity
4.174026036,-0.356845889,0.189097782,2
3.832101847,-0.488913149,0.206077395,2
3.938535618,-0.122498441,-0.025861904,2
4.119787315,-0.403880475,-0.15511102,2
4.073351554,-0.48700376,-0.030158157,2
4.251988882,-0.927830978,0.189896444,2
4.20257528,-1.251504304,0.198081982,2
4.216316026,-0.643616356,0.168067278,2
5.02018623,-1.231784522,0.131866796,2
4.546023795,-1.106142214,-0.042399467,2
3.729359685,-0.581667355,0.023144384,2
3.582449005,-0.496149836,0.056029248,2
3.022702748,-0.625081202,-0.008062366,2
6.814737468,-1.96839366,-0.236830241,3
7.923142604,-2.596800195,-0.467951267,3
7.971706912,-3.351839236,-0.108151302,3
7.112307096,-2.711518621,0.038286548,3
7.345199138,-2.531132576,0.009915373,3
7.579959811,-2.565528531,-0.207661329,3
4.499204217,-0.411101588,-0.05961714,2
5.177261447,-0.78351715,-0.11785355,2
4.913442962,-0.73399037,-0.403100529,2
4.103203673,-0.524417404,-0.277329379,2
4.037869689,-0.667029871,-0.118006791,2
3.763858203,-0.376649932,-0.131042849,2
-0.434769348,0.238208636,0.567510972,5
-1.608148178,0.773457981,0.230541072,5
-1.48099069,1.771420181,0.318217405,5
-1.338861591,1.288708961,0.34726514,5
-1.804413724,0.53756334,0.68519242,5
-2.164360887,0.586459552,0.637679629,5
-2.18281572,0.516831888,0.608496625,5
-2.788456643,-0.372502011,1.018972897,5
-2.841542697,-0.341009643,1.108095828,5
-2.920421328,-0.535093619,1.124868419,5
-2.932970392,-0.575626565,1.116670574,5
-2.891666918,-0.260004262,1.093400037,5
-2.832278924,-0.057252906,1.064046055,5
-2.737663458,-0.115557783,1.114721969,5
-2.779894778,-0.124758776,0.995137713,5
-2.902496801,-0.283934131,0.853025285,5
-2.992173522,-0.420278065,1.11211885,5
-3.027867367,-0.714506903,1.206453802,5
-3.005167634,-0.953527239,1.250903684,5
-2.867349864,-0.896667133,1.329773871,5
-2.817410373,-0.925272128,1.238394513,5
-2.663602326,-0.72968834,1.053946816,5
-2.622009111,-0.603038098,1.095297513,5
-2.041695301,1.197924394,0.325883849,5
-2.565414224,0.302895755,0.719999387,5
-2.473797605,0.397662431,0.801360178,5
-2.346178537,0.494632982,0.960466923,5
-2.249097332,1.257213099,0.589839754,5
-2.194455749,1.178764545,0.572901258,5
-2.326401659,1.17171879,0.44462897,5
-2.507189586,0.78315662,0.60672134,5
-2.594390969,0.444887438,0.874965392,5
-2.638748329,-0.01163039,0.806769317,5
-2.813626957,-0.457778508,1.04035772,5
-2.789553389,-0.334437367,1.017169618,5
-2.67787438,-0.126704495,1.090608384,5
-2.675602109,-0.218902698,1.090189578,5
-2.691478377,-0.290159608,0.774572016,5
-2.767078357,-0.353335945,1.04681202,5
-2.859140124,-0.898408558,1.287872215,5
-2.911386086,-1.020175746,1.340228217,5
-2.890592348,-0.778099081,1.152065712,5
-2.942879583,-0.993011211,1.197357846,5
-2.884828287,-0.775134053,1.218088681,5
-2.864912267,-0.456909405,1.103026773,5
-2.151307626,0.980041626,0.555273702,4
-2.504102868,0.755297238,0.634223031,4
-2.690380002,-0.009786506,0.863124284,4
-2.805853841,-0.708330602,1.032013728,4
-2.839127073,-0.658329996,1.142493296,4
-2.786429127,-0.475284033,1.079993902,4
-2.895064271,-1.05423539,1.19379696,4
-2.891575834,-1.159920187,1.120176751,4
-2.890429637,-1.022601194,1.204428471,4
-2.866586306,-0.864036262,1.18200965,4
-2.784536679,-0.507278338,1.130001165,4
-2.717762298,-0.497289506,1.195688943,4
-2.792972147,-0.469796663,1.043964814,4
-2.729193935,-0.376752415,0.88609906,4
-2.663300294,-0.273641552,0.927416541,4
-2.70724948,-0.23227428,0.940023253,4
-2.808910841,-0.557861694,1.006026149,4
-2.829886484,-0.826379593,1.003791122,4
-2.852897541,-0.896207242,1.227388486,4
-2.830681882,-0.605354536,1.173870588,4
-2.873240598,-0.763508957,1.047659647,4
-2.88625444,-0.499626388,1.026231392,4
-2.888138963,-0.564783113,1.055452989,4
-1.473755706,1.471996652,0.408475204,4
-2.292208698,1.448948507,0.406841056,4
-2.564104873,0.624032032,0.707796714,4
-2.635734548,-0.034292498,1.102726284,4
-2.527039112,0.013649404,1.067940571,4
-2.58898616,-0.010949274,0.939551904,4
-2.675164266,0.245749637,0.919355673,4
-2.739217296,0.282076702,1.142315255,4
-2.838410658,-0.497694716,1.255199734,4
-2.795040223,-0.287230859,1.090148209,4
-2.869259153,-0.341563999,1.069463931,4
-2.866750098,-0.476690101,0.975227453,4
-2.770891719,-0.565422108,1.103008435,4
-2.724636878,-0.716132583,1.206378378,4
-2.742847448,-0.636854714,0.998099132,4
-2.795262555,-0.411203934,1.123839027,4
-2.823176778,-0.590185746,1.073529892,4
-2.819742418,-0.538792362,1.211240651,4
-2.846407589,-0.561157441,1.266172579,4
-2.902250674,-0.901325245,1.408233637,4
-2.845481587,-0.592699725,1.267571284,4
-2.748263015,-0.241729683,0.996335111,4
-2.765464835,-0.369776677,1.07729132,4
-2.714663417,-0.434460773,1.321034564,4
-0.703749796,1.061057881,-1.866129979,6
-2.424544657,0.718628546,-1.635524363,6
-2.669455052,0.498586935,-1.609977251,6
-2.913458188,0.182582745,-1.649778387,6
-2.986052455,0.209450565,-1.809780217,6
-3.021372925,-0.033177331,-1.723462853,6
-2.979820649,0.02547903,-1.767781988,6
-3.057619018,-0.45980802,-1.453991489,6
-3.059377673,-0.029242127,-1.724959137,6
-3.021386061,0.004504743,-1.741796634,6
-3.062469604,-0.137087414,-1.662251969,6
-3.021793989,0.172872104,-1.829683754,6
-3.009457586,0.1433884,-1.781146805,6
-2.98588876,0.393599862,-1.914964077,6
-2.938254003,-0.044581112,-1.664968642,6
-2.986751425,-0.174333229,-1.517806636,6
-3.004081582,0.329453152,-1.856220294,6
-3.040439937,0.327742978,-1.924706735,6
-2.97111867,0.105317357,-1.687021915,6
-0.433644647,0.638610447,-1.548689143,6
-2.080111911,0.826544041,-1.556734907,6
-2.290865045,0.039581645,-1.233115177,6
-2.639779535,-0.151625516,-1.334249906,6
-2.823813237,0.007918168,-1.577473124,6
-3.041091263,-0.350438454,-1.502897589,6
-3.097224452,-0.387290618,-1.637552481,6
-3.128391949,-0.462014345,-1.629392376,6
-3.03677182,-0.175262094,-1.693051052,6
-3.042042054,-0.191749997,-1.700842107,6
-3.075585182,-0.260705455,-1.537109827,6
-3.019028682,-0.028961021,-1.675649161,6
-3.019756468,-0.672920955,-1.446106231,6
-3.052049596,-1.544085645,-1.087645776,6
-3.054086466,-1.155822502,-1.199064868,6
-3.027066126,-0.345843607,-1.727968978,6
-2.982234575,-0.158885593,-1.66513931,6
-2.972486389,-0.583121841,-1.400088698,6
-3.122190076,-1.360139391,-1.108876831,6
-3.167767169,-1.21991146,-1.06848648,6
-3.052661719,-0.323748192,-1.597955975,6
-3.076454788,-0.39841093,-1.685787722,6
-3.133555256,-0.398950769,-1.782943497,6
-3.110748727,-0.3397223,-1.741645708,6
-3.098163715,-0.545314204,-1.700296986,6
3.007357412,-0.116025531,0.14623867,1
3.204882035,-0.1925973,0.148846708,1
2.93211835,-0.193457737,0.23219525,1
3.155673358,-0.290772672,0.182470513,1
3.096736263,-0.209920412,0.186274948,1
3.125353165,-0.323712162,0.156912021,1
2.971370948,-0.42813479,0.305726385,1
2.619305695,0.057263062,0.258112296,1
2.963594933,0.073742565,0.315911055,1
2.983313531,0.012320957,0.265623417,1
3.386555841,-0.056195273,0.166275872,1
3.207653561,0.050891428,0.244882948,1
2.478626966,0.408344001,0.244597939,1
2.615896089,0.107015689,0.287335793,1
2.572455492,0.31591982,0.08303421,1
3.073955526,0.102855179,0.213493433,1
3.258814575,-0.370085724,0.272120376,1
2.954674854,-0.20224963,0.140121034,1
3.202818492,-0.071276377,0.053218235,1
3.294894999,-0.221108503,0.020890427,1
3.513692511,-0.318220566,0.097133516,1
3.648360924,-0.382120234,0.106802271,1
3.590703546,-0.194020085,0.016337063,1
3.531874701,-0.299491302,0.103727778,1
3.534767142,-0.458625333,0.037203913,1
3.302049318,-0.280250397,-0.016738625,1
3.122128079,-0.122023483,0.098267164,1
4.73495509,-0.981176781,0.124853617,3
4.430893212,-0.653656586,0.05058981,3
4.237502397,-0.739712882,0.074542106,3
4.242704047,-0.804517524,0.059511053,3
4.495506623,-0.787504829,0.123363189,3
4.403931087,-0.70173481,-0.142550817,3
4.226615714,-0.537188129,-0.002338672,3
3.412069104,-0.238154608,0.194177291,3
3.278207455,-0.163862577,-0.011792493,3
3.826998372,-0.442139393,-0.051260641,3
3.867702724,-0.237703573,-0.13896329,3
4.4758542,-0.660964053,-0.005787976,3
4.575783294,-0.375319019,-0.171180915,3
3.853364276,-0.084513512,0.026709928,3
3.252360811,0.176332403,-0.039308654,3
2.346685055,0.746388177,-0.074757452,2
2.172192235,0.791830269,-0.092610868,2
2.683813937,0.69840394,-0.167321783,2
2.692242087,0.747065146,-0.127278107,2
2.28009609,0.581615176,-0.226488469,2
2.404824543,0.566303748,-0.253370904,2
2.163290967,0.821487441,-0.234411672,2
2.057858192,1.043331574,-0.368402362,2
2.140774194,0.927753087,-0.327614077,2
2.347508423,0.851317183,-0.265641407,2
2.408081487,0.798466892,-0.087848974,2
2.435061874,0.739190016,-0.24392124,2
2.597115126,0.558883767,-0.127678407,2
2.426303956,0.739539676,-0.266060729,2
2.415838855,0.812554265,-0.392701169,2
2.430472096,0.625287882,-0.202918076,2
2.336280136,0.747438292,-0.020224045,2
3.722783443,-0.036953644,0.080162569,3
3.681946161,-0.136695362,0.081231816,3
4.088215496,0.015146462,-0.281203151,3
4.023667848,-0.032759297,-0.343200925,3
3.765640115,-0.130235984,-0.014158698,3
3.861113187,-0.271433371,0.099230103,3
3.990423331,-0.410777052,0.149096417,3
4.097096394,-0.540810578,-0.016392297,3
2.829106016,0.742574939,-0.032925261,2
2.540334355,0.733334329,-0.042604022,2
2.428679746,0.963681962,-0.238653568,2
2.30515697,0.875594749,-0.297892511,2
2.816898307,0.24437185,-0.153104924,2
3.256706953,0.321651139,-0.144424444,2
3.117372463,0.33615806,-0.242621672,2
2.709631239,0.457257469,-0.279481159,2
-0.466693757,1.047763489,0.267403675,5
-0.944782399,0.813655676,0.549051522,5
-1.323066748,1.124448872,0.438986179,5
-0.99073268,1.030412822,0.696701314,5
-1.050965933,0.829271338,0.558920352,5
-1.485140364,0.706057802,0.678323462,5
-1.707294779,0.846748959,0.777040539,5
-1.659850746,1.023040936,0.757296234,5
-1.791689057,0.929420288,0.849863633,5
-2.222237474,0.615251079,0.95614991,5
-2.40269292,0.014660767,1.072898763,5
-2.357362724,-0.176047398,1.052895278,5
-2.482632358,0.141779756,1.011678047,5
-2.140883654,0.572014278,0.892623857,5
-2.086589388,0.546189419,0.859757752,5
-2.150667517,0.896800913,0.892534639,5
-2.208840481,0.755314101,0.924131405,5
-2.446341509,0.490136187,0.845128805,5
-2.395719285,0.444720254,0.941568554,5
-2.39221832,0.462909848,1.004006432,5
-2.691542561,0.051597931,1.046796366,5
-2.649512642,0.070048431,1.02296185,5
-2.635100427,-0.035741913,0.89434206,5
-1.149753166,1.645331606,0.298364507,5
-1.771072552,1.512818548,0.419118285,5
-1.797838278,1.0884293,0.793733529,5
-1.894458038,0.841069433,0.754726193,5
-2.061511426,0.853664155,0.868651672,5
-2.227685931,0.902040803,0.752901415,5
-2.387071206,0.573172252,0.78837809,5
-2.312309271,1.038786605,0.708347049,5
-2.239176177,1.082310064,0.713333018,5
-2.382887957,0.336740669,0.990897382,5
-2.584700017,-0.063092074,0.850307956,5
-2.81487935,-0.286831235,1.13340616,5
-2.599724473,0.366932211,0.883285444,5
-2.435693918,0.402387134,0.958024668,5
-2.546462425,0.064605555,1.012868664,5
-2.754988882,-0.318291756,1.056606594,5
-2.549755958,-0.150577717,1.142336075,5
-2.252352752,-0.070551015,1.068761358,5
-2.331286908,-0.220025138,1.127875914,5
-2.524698662,0.311938305,0.978839492,5
-2.610168436,0.00944534,1.038075234,5
-1.81482746,1.419094906,-0.112016854,4
-2.332476438,0.815683047,0.069646507,4
-2.749538417,-0.000164331,0.608215126,4
-2.711972961,-0.55792296,0.563296592,4
-2.738091457,-0.611524219,0.454792797,4
-2.930624792,-0.962542957,0.584103878,4
-2.94613864,-0.937296901,0.770889952,4
-2.896901979,-0.991401028,0.863918493,4
-2.918621495,-0.94919928,0.724001182,4
-3.032436789,-1.133875756,0.606296554,4
-3.014770856,-0.860160165,0.771654794,4
-2.991933391,-0.557009029,0.683914654,4
-2.892560158,-0.555635294,0.69631863,4
-2.876651609,-0.499556816,0.683607199,4
-2.879231618,-0.737207763,0.706096407,4
-2.827399898,-0.898112702,0.603893803,4
-2.949591558,-0.772448897,0.606623914,4
-3.027821634,-0.791648243,0.64375692,4
-1.007906634,2.14920373,0.281616401,4
-1.614172917,1.355486615,0.623161324,4
-1.778201877,0.92440121,0.955708332,4
-2.16209754,0.453845221,0.839824701,4
-2.245619897,0.419082795,0.906500115,4
-2.120593913,0.704652756,0.667107895,4
-2.107387612,0.550145655,0.853462211,4
-2.229216711,0.257795837,1.019643366,4
-2.359344978,0.411009642,0.758992754,4
-2.454424165,0.741785541,0.649581783,4
-2.496526819,0.78556531,0.651796174,4
-2.40161924,0.401282644,0.928825907,4
-2.511311787,0.071067021,1.00465441,4
-2.741059796,-0.185373477,0.923850567,4
-2.692245041,-0.19637567,0.921865116,4
-2.673988805,0.164665999,0.692480482,4
-2.682755002,-0.054587823,0.861233967,4
-2.76962697,-0.353751676,1.008060302,4
-2.710954896,-0.092868686,0.806380827,4
-2.639319973,-0.153244416,0.940035302,4
-0.81999594,0.908682814,-1.803010552,6
-1.574906158,0.799843525,-1.615565003,6
-2.237446961,0.683995987,-1.763387045,6
-2.540638947,0.588569319,-1.739606976,6
-2.855440827,-0.038971884,-1.498088426,6
-3.03058992,-0.885125253,-1.021120101,6
-2.733953098,-0.326814088,-1.276882012,6
-2.41537557,-0.041519536,-1.44754233,6
-2.411890448,-0.318942767,-1.229183405,6
-2.629218842,-0.364204955,-1.126399052,6
-2.867983119,-0.762711759,-1.129363064,6
-3.005925315,-1.039759107,-1.011035537,6
-2.914370333,-0.739146938,-0.942202905,6
-2.613607587,-0.374814656,-1.171618966,6
-2.541358728,-0.33027934,-1.280798225,6
-2.637081161,-0.26145415,-1.435896627,6
-2.686349593,0.188649341,-1.764289288,6
-2.624236717,0.49264703,-1.867359284,6
-2.426611418,0.553137793,-1.795959375,6
-2.416888897,0.306101658,-1.72873943,6
-2.576088685,0.144140276,-1.650537901,6
-2.554143854,0.149203305,-1.641134884,6
-2.572020903,-0.03613663,-1.596033376,6
-1.367520712,-0.483323408,-1.255684321,6
-0.964693535,0.801510823,-1.786969435,6
-2.337988338,0.419849693,-1.562226015,6
-2.889297015,0.124031749,-1.685064322,6
-2.987478512,-0.427381169,-1.491338486,6
-3.06442426,-0.609982272,-1.366707625,6
-2.916907477,-0.058330458,-1.749728628,6
-2.892049221,0.196823333,-1.911013706,6
-2.959788282,-0.362704396,-1.523075762,6
-2.983084254,-0.086401561,-1.774873464,6
-2.886022638,0.370566533,-2.044012808,6
-2.864197448,0.267395555,-1.899788489,6
-2.855567539,0.38431026,-1.996058003,6
-2.862775884,0.499664979,-2.110760693,6
-2.942804135,0.261219152,-2.039117505,6
-2.936012808,0.100476959,-1.953962635,6
-2.936916334,0.120055157,-1.957603877,6
-2.944592554,0.105063372,-1.887001526,6
-2.973948414,0.029361792,-1.832351671,6
-2.956100909,0.119669724,-1.884069723,6
-3.026863283,-0.046334702,-1.770811798,6
-3.030139301,0.011245091,-1.864670033,6
-2.940099109,0.187819203,-1.905767927,6
3.532069371,-0.193450351,0.321005297,1
3.849212904,-0.466622416,0.057723777,1
4.086321279,-0.405322472,0.155190282,1
4.097158092,-0.472535967,0.217865836,1
3.758505196,-0.477921278,0.057829642,1
3.466098396,-0.370465524,0.012391464,1
3.415846992,-0.183263314,0.046176928,1
3.495233621,-0.300027152,-0.004260776,1
3.386836274,-0.232826432,0.088948643,1
3.427716468,-0.170376358,0.183375212,1
3.816989416,-0.526410615,0.113632137,1
3.809094072,-0.535996948,0.162742775,1
3.433050915,0.09056355,0.230545198,1
3.436046021,-0.148555196,0.065613381,1
3.346399706,-0.156779904,0.044655568,1
3.434344226,-0.178248921,0.038134242,1
3.754861773,-0.487839874,0.174478416,1
3.737333329,-0.435003305,0.115995646,1
3.563319415,-0.294624594,0.233830588,1
3.706656198,-0.436832256,0.264050347,1
3.692191172,-0.439876865,0.039265604,1
3.330685152,-0.363518878,0.199095199,1
2.887458598,-0.191524427,0.306681977,1
3.014696997,0.049148906,0.285126686,1
2.890543253,0.19948732,0.245132284,1
3.694681581,0.071960004,-0.03992107,3
4.066158374,-0.465408061,0.031208763,3
4.327768668,-0.831642315,-0.012334756,3
3.898884231,-0.678801646,0.085338046,3
4.30796286,-0.943343911,0.197630548,3
4.34123647,-0.599291366,0.027180053,3
3.857526128,-0.284642194,0.144573176,3
4.140395554,-0.59010611,-0.109648451,3
4.140374078,-0.000643583,-0.092947716,3
3.959848893,-0.203908136,0.016575631,3
4.635069663,-0.889653973,0.097861228,3
4.664818436,-0.936853035,0.014841715,3
5.075340655,-0.977734991,-0.022575262,3
4.825043479,-0.761316681,-0.05470193,3
4.263819781,-0.239821872,-0.048424161,3
3.040477639,0.586419037,-0.063318197,2
2.872153318,0.559612579,-0.062810862,2
3.386444556,0.460454799,-0.098494858,2
3.468220974,0.48363129,-0.302121499,2
2.866903902,0.381119431,-0.004011389,2
2.671973525,0.367623358,-0.107459494,2
2.502464719,0.571993585,-0.180216135,2
2.499092786,0.741668709,-0.243674603,2
3.065312468,0.567274942,-0.206866495,2
3.353941745,0.261578668,-0.119024304,2
3.462959257,0.018097886,-0.169967641,2
3.219224071,0.444377198,-0.294605137,2
3.436784255,0.261081598,-0.290643697,2
3.268339866,0.343512063,-0.18432248,2
2.512222844,0.534722877,-0.202253007,2
4.218082331,-0.359321008,-0.030025009,3
4.173103894,-0.321225954,-0.075747012,3
4.251742796,-0.285736684,-0.145165746,3
4.639798961,-0.386856396,-0.321931788,3
4.77859721,-0.732948088,-0.151605516,3
4.394182494,-0.768025873,-0.021359695,3
4.43138482,-0.815684004,-0.10121314,3
2.613994115,0.753865565,-0.135334156,2
3.54770716,0.001296392,-0.131146809,2
3.848175371,-0.595070338,-0.075413495,2
3.336934374,0.025588361,-0.124812429,2
3.064861931,0.32788104,-0.054235976,2
2.944627748,0.274568003,-0.200649943,2
2.948531039,0.310989828,-0.041665754,2
-1.026135249,1.176964207,0.719146732,5
-1.937264917,1.372524316,0.589828894,5
-2.587915184,0.520779023,0.750111718,5
-2.641104192,0.337856262,0.938383918,5
-2.309442818,0.608973351,0.841489557,5
-2.271844439,0.642680996,0.935179663,5
-2.455636885,0.493851905,1.021322696,5
-2.598890654,0.505463456,0.949737321,5
-2.414896012,0.898783098,0.747778064,5
-2.412067221,0.642448519,0.957759113,5
-2.879092072,-0.129079261,0.848482606,5
-2.884009918,-0.311826796,0.921382542,5
-2.50331143,0.366423895,0.972968618,5
-2.576459803,0.468012474,0.766375923,5
-2.576809982,0.090809337,1.106476388,5
-1.835185829,1.804940835,0.520316512,5
-2.343878311,0.975207271,0.880218634,5
-2.540834962,0.596941452,0.882607798,5
-2.200372571,0.894117409,0.794497547,5
-1.734150436,0.532389154,1.051097142,5
-1.913575656,0.197902382,1.157530063,5
-2.426941071,0.519762096,0.928261977,5
-2.075141223,0.763630184,0.900195156,5
-2.236729242,0.461704156,1.028772408,5
-2.051296734,1.343899184,0.809938833,5
-2.045276813,1.294556658,0.703962802,5
-2.679716639,0.374335512,0.867105109,5
-2.665887406,0.100519163,0.766959744,5
-2.319839209,0.931264316,0.795119406,5
-2.418512378,0.751437249,0.864453643,5
-2.09473028,0.56995541,-0.195086413,4
-2.545652632,-0.319577634,0.109172981,4
-2.801447027,0.169157879,-0.271094254,4
-2.888263334,-0.409512018,0.040433807,4
-2.882660022,0.018579852,-0.078804689,4
-2.92526241,0.053598195,-0.128573431,4
-3.080928769,-0.583681469,0.057602526,4
-2.597906653,-0.148196228,0.017438169,4
